行政区,项目名称,项目位置,面积(公顷),土地用途,供地方式,土地使用年限,行业分类,成交价格(万元),土地使用权人,约定容积率,合同签订日期,约定开工时间,约定竣工时间,
濉溪县,安徽大昌矿业集团有限公司,濉溪县铁佛镇崔楼村耕地西、生产路东,0.214582,工业用地,挂牌出让,50,铁矿采选,29,安徽大昌矿业集团有限公司,1,2020年2月24日,2020年8月24日,2021年8月24日,
淮北市本级,淮北师范大学信息学院,青年路北、岱河东,33.798639,教育用地,挂牌出让,50,教育业,13710,淮北师范大学信息学院,0.701.20,2020年2月15日,2021年9月2日,2024年9月2日,
濉溪县,内蒙古龙海房地产开发有限公司,濉溪县刘桥镇云集路西、风信路东,4.374667,城镇住宅用地,挂牌出让,70,房地产业,3300,内蒙古龙海房地产开发有限公司,1.002.20,2020年1月17日,2020年3月17日,2021年3月17日,
濉溪县,中煤矿山建设集团安徽安厦房地产有限责任公司,濉溪县河西区闸河路南、紫薇路西,3.996746,城镇住宅用地,挂牌出让,城镇住宅用地70年; 其他商服用地40年;,房地产业,11050,中煤矿山建设集团安徽安厦房地产有限责任公司,1.002.20,2020年1月15日,2020年3月15日,2022年3月15日,
濉溪县,中煤矿山建设集团安徽安厦房地产有限责任公司,濉溪县河西区闸河路南、百合路东,4.463132,城镇住宅用地,挂牌出让,城镇住宅用地70年; 其他商服用地40年;,房地产业,13500,中煤矿山建设集团安徽安厦房地产有限责任公司,1.002.20,2020年1月15日,2020年3月15日,2022年3月15日,
濉溪县,安徽盎世新型包装材料有限公司,濉溪县濉溪芜湖现代产业园区用地东、芜湖四路北,2.703975,工业用地,挂牌出让,50,其它,379,安徽盎世新型包装材料有限公司,1,2020年1月10日,2020年7月10日,2021年7月10日,
濉溪县,淮北卓元门业有限公司,安徽远硕机动车部件有限公司南、海棠路东,1.268929,工业用地,挂牌出让,50,其它,178,淮北卓元门业有限公司,1,2020年1月10日,2020年7月10日,2021年7月10日,
濉溪县,安徽博旭洲物流有限公司,濉溪县濉溪芜湖现代产业园濉芜大道南、濉溪四路西,5.195769,工业用地,挂牌出让,50,其它,728,安徽博旭洲物流有限公司,0.8,2020年1月10日,2020年7月10日,2021年7月10日,
濉溪县,安徽昌瑞包装新材料有限公司,濉溪县濉芜产业园用地南、海棠路东,1.184027,工业用地,挂牌出让,50,其它,166,安徽昌瑞包装新材料有限公司,1,2020年1月8日,2020年7月8日,2021年7月8日,
淮北市本级,安徽口子酒业股份有限公司,杜集区石台镇白顶山村村民委员会土地西南、安徽口子酒业股份有限公司东北,0.169067,城镇住宅用地,挂牌出让,70,房地产业,110,安徽口子酒业股份有限公司,1.001.60,2020年1月7日,2020年8月22日,2021年8月22日,
濉溪县,淮北市米恒装饰材料有限公司,濉溪县濉芜产业园芜湖二路南,1.410535,工业用地,挂牌出让,50,其它,198,淮北市米恒装饰材料有限公司,1,2020年1月6日,2020年7月6日,2021年7月6日,
濉溪县,濉溪金农产业扶贫有限公司,濉溪县百善镇马乡村铁路用地南、濉溪金盛投资管理有限公司北,1.254463,工业用地,挂牌出让,50,其它,177,濉溪金农产业扶贫有限公司,1,2020年1月6日,2020年7月6日,2021年7月6日,
濉溪县,安徽松菱电器有限公司,濉溪县濉芜现代产业园芜湖四路北、海棠路西,9.341648,工业用地,挂牌出让,50,其它,1308,安徽松菱电器有限公司,1,2020年1月6日,2020年7月6日,2021年7月6日,
濉溪县,濉溪金农产业扶贫有限公司,濉溪县百善镇马乡村铁路用地南、濉溪金盛投资管理有限公司西,0.163444,工业用地,挂牌出让,50,其它,23,濉溪金农产业扶贫有限公司,1,2020年1月6日,2020年7月6日,2021年7月6日,
濉溪县,淮北市华俊交通设备制造有限公司,濉溪县韩村镇马店村村民委员会用地北,1.819767,工业用地,挂牌出让,50,其它,246,淮北市华俊交通设备制造有限公司,1,2020年1月2日,2020年7月2日,2021年7月2日,
濉溪县,淮北华宇物流有限公司,濉溪县百善镇铁路专用线南、规划支路北,1.813041,工业用地,挂牌出让,50,其它,254,淮北华宇物流有限公司,1,2020年1月2日,2020年7月2日,2021年7月2日,
濉溪县,濉溪县韩建商品混凝土有限责任公司,濉溪县韩村镇乡道020北、乡道021东,1.188117,工业用地,挂牌出让,50,其它,161,濉溪县韩建商品混凝土有限责任公司,1,2020年1月2日,2020年7月2日,2021年7月2日,
濉溪县,淮北市杰鹏商用混凝土有限公司,濉溪县百善镇省道203用地西、张庄村生产路北,1.91311,工业用地,挂牌出让,50,其它,268,淮北市杰鹏商用混凝土有限公司,1,2020年1月2日,2020年7月2日,2021年7月2日,
濉溪县,安徽和正农牧股份有限公司,濉溪县百善镇茶庵大道东、污水处理厂北,3.499073,工业用地,挂牌出让,50,农业,490,安徽和正农牧股份有限公司,1,2020年1月2日,2020年7月2日,2021年7月2日,
濉溪县,安徽塑特新材料科技有限公司,濉溪县韩村镇创新路南、运粮沟东,3.572815,工业用地,挂牌出让,50,其它,483,安徽塑特新材料科技有限公司,0.6,2020年1月2日,2020年7月2日,2021年7月2日,
淮北市本级,仪凤路,相山区渠沟镇河北村、相山区曲阳街道办事处黄里社区,0.357,公路用地,划拨,,国家机构,,淮北凤凰山经济开发区管理委员会,,2019年12月30日,,,
淮北市本级,来凤路,相山区渠沟镇小集村,0.4667,公路用地,划拨,,国家机构,,淮北凤凰山经济开发区管理委员会,,2019年12月30日,,,
濉溪县,淮北黑金资源利用有限公司,濉溪县五沟镇淮六路东、藕池村北,5.055154,工业用地,挂牌出让,50,其它,683,淮北黑金资源利用有限公司,1,2019年12月30日,2020年6月30日,2021年6月30日,
淮北市本级,风贤路,相山区渠沟镇小集村,1.3839,公路用地,划拨,,国家机构,,淮北凤凰山经济开发区管理委员会,,2019年12月30日,,,
淮北市本级,凤竹路-1,凤竹路-2,相山区渠沟镇河北村、相山区曲阳街道办事处黄里社区,1.6627,公路用地,划拨,,道路运输业,,淮北凤凰山经济开发区管理委员会,,2019年12月30日,,
淮北市本级,南湖路-1，南湖路-2,相山区任圩街道办事处南湖社区、李桥社区,1.677,公路用地,划拨,,国家机构,,淮北市重点工程建设管理局,,2019年12月30日,,,
淮北市本级,古城东路-1，古城东路-2,相山区任圩街道办事处任圩社区,2.1478,公路用地,划拨,,国家机构,,淮北市重点工程建设管理局,,2019年12月30日,,,
濉溪县,安徽昊晨食品有限公司,濉溪县百善镇铁路专用线南、202省道西,3.152361,工业用地,挂牌出让,50,农副食品加工业,442,安徽昊晨食品有限公司,1,2019年12月30日,2020年6月30日,2021年6月30日,
濉溪县,安徽昊晨食品有限公司,濉溪县百善镇铁路专用线南、202省道西,0.496893,工业用地,挂牌出让,50,农副食品加工业,70,安徽昊晨食品有限公司,1,2019年12月30日,2020年6月30日,2021年6月30日,
淮北市本级,边角地,段园镇祁村、311国道南,0.059,公园与绿地,划拨,,公共设施管理业,,段园镇人民政府,,2019年12月29日,,,
淮北市本级,客运北站,高岳街道孙庄行政村青年路北、东山路东、岱河西,2.3333,公用设施用地,划拨,,公共设施管理业,,淮北市交通投资有限公司,,2019年12月29日,,,
淮北市本级,边角地,岱河西、客运北站东,0.4998,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2019年12月28日,,,
淮北市本级,北外环路南绿化,北外环路南、岱河西,2.3693,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2019年12月28日,,,
淮北市本级,S301延伸线建设工程(淮北段）,段园镇毛庄村、牛眠村、祁村,0.8125,公路用地,划拨,,道路运输业,,萧县交通投资有限责任公司,,2019年12月28日,,,
淮北市本级,边角地,开渠路南、东岳雅苑北,0.0601,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2019年12月28日,,,
淮北市本级,边角地,龙山路以东、东岳雅苑西,0.1943,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2019年12月28日,,,
淮北市本级,边角地,朔里镇葛堂村，S202省道西侧,0.2203,公园与绿地,划拨,,公共设施管理业,,朔里镇人民政府,,2019年12月28日,,,
淮北市本级,同道路,朔里镇朔南居委会,0.4991,城镇村道路用地,划拨,,道路运输业,,朔里镇人民政府,,2019年12月28日,,,
淮北市本级,淮北市交警支队三大队,孙庄村、202省道西,0.9188,公园与绿地,划拨,,国家机构,,淮北市交警支队三大队,,2019年12月28日,,,
淮北市本级,S301延伸线建设工程(淮北段）,段园镇毛庄村、牛眠村、祁村,7.3016,公路用地,划拨,,道路运输业,,萧县交通投资有限责任公司,,2019年12月28日,,,
淮北市本级,边角地,石台镇童台社区孙梧路以北,0.1009,公园与绿地,划拨,,公共设施管理业,,石台镇人民政府,,2019年12月28日,,,
淮北市本级,振兴南路,段园镇牛眠村、毛场村,1.0844,城镇村道路用地,划拨,,道路运输业,,段园镇人民政府,,2019年12月28日,,,
淮北市本级,边角地,工业园区发展路南、紫藤路西,0.034,公园与绿地,划拨,,公共设施管理业,,杜集经济开发区,,2019年12月28日,,,
淮北市本级,边角地,段园镇毛庄村,0.0019,公园与绿地,划拨,,公共设施管理业,,段园镇人民政府,,2019年12月28日,,,
淮北市本级,S301延伸线建设工程(淮北段）,段园镇毛庄村、牛眠村、祁村,2.2939,公路用地,划拨,,道路运输业,,萧县交通投资有限责任公司,,2019年12月28日,,,
淮北市本级,边角地,石台镇童台社区子张路西,0.1022,公园与绿地,划拨,,公共设施管理业,,石台镇人民政府,,2019年12月28日,,,
淮北市本级,S301延伸线建设工程(淮北段）,段园镇毛庄村、牛眠村、祁村,0.386,公路用地,划拨,,道路运输业,,萧县交通投资有限责任公司,,2019年12月28日,,,
淮北市本级,S301延伸线建设工程(淮北段）,段园镇毛庄村、牛眠村、祁村,0.2557,公路用地,划拨,,道路运输业,,萧县交通投资有限责任公司,,2019年12月28日,,,
淮北市本级,边角地,工业园区发展路南、紫藤露西,0.0811,公园与绿地,划拨,,公共设施管理业,,杜集经济开发区,,2019年12月28日,,,
淮北市本级,边角地,202省道西、交警三大队北,0.4634,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2019年12月28日,,,
淮北市本级,S301延伸线建设工程(淮北段）,段园镇毛庄村、牛眠村、祁村,3.0008,公路用地,划拨,,道路运输业,,萧县交通投资有限责任公司,,2019年12月28日,,,
淮北市本级,边角地,北外环北,绿景庭院东北角,0.0191,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2019年12月28日,,
淮北市本级,边角地,段园镇祁村、311国道南,0.0203,公园与绿地,划拨,,公共设施管理业,,段园镇人民政府,,2019年12月28日,,,
淮北市本级,萧县交通投资有限责任公司,段园镇毛庄村、牛眠村、祁村,0.1478,公路用地,划拨,,道路运输业,,萧县交通投资有限责任公司,,2019年12月28日,,,
淮北市本级,边角地,段园镇毛庄村,0.014,公园与绿地,划拨,,公共设施管理业,,段园镇人民政府,,2019年12月28日,,,
淮北市本级,边角地,北外环北,0.0737,公园与绿地,划拨,,公共设施管理业,,高岳街道办事处,,2019年12月28日,,,
淮北市本级,边角地,段园镇毛庄村,0.0424,公园与绿地,划拨,,公共设施管理业,,段园镇人民政府,,2019年12月28日,,,
淮北市本级,S301延伸线建设工程(淮北段）,段园镇毛庄村、牛眠村、祁村,2.7571,公路用地,划拨,,道路运输业,,萧县交通投资有限责任公司,,2019年12月28日,,,
淮北市本级,边角地,段园镇311国道南侧、淮海大道东,0.1348,公园与绿地,划拨,,公共设施管理业,,段园镇人民政府,,2019年12月28日,,,
淮北市本级,边角地,矿山集张院村、人民东路以南东外环以西,0.08232,公园与绿地,划拨,,公共设施管理业,,矿山集街道办事处,,2019年12月28日,,,
淮北市本级,烈山区人民法院审判法庭项目,梧桐路东、沱河路北,2.2953,机关团体用地,划拨,,国家机构,0,烈山区人民法院,0.8,2019年12月24日,,,
淮北市本级,淮北经济开发区特勤消防站项目,淮北经济开发区张庄路北、无峰路东,1.075106,公用设施用地,划拨,,其它,0,淮北荣盛碳谷新城建设开发有限公司,,2019年12月23日,2020年6月1日,2021年6月1日,
淮北市本级,龙山南路,相山区任圩街道办事处南湖社区、李桥社区,10.0819,公路用地,划拨,,国家机构,,淮北市重点工程建设管理局,,2019年12月20日,,,
淮北市本级,环湖路,相山区任圩街道办事处任圩社区、余庄社区、红星社区,3.5164,公路用地,划拨,,国家机构,,淮北市重点工程建设管理局,,2019年12月20日,,,
淮北市本级,中湖东路延伸线,烈山镇土型社区、凤凰社区、蒋疃社区,7.237,公路用地,划拨,,国家机构,,淮北市重点工程建设管理局,,2019年12月20日,2020年12月30日,2021年12月30日,
淮北市本级,淮北市S101合相路改建二期工程,古饶镇山西村、赵集村、南园村、张庄村、草庙村、半峭村、宋疃镇古饶社区,56.6071,公路用地,划拨,,国家机构,,淮北市交通运输局,,2019年12月20日,2020年5月30日,2021年7月30日,
淮北市本级,淮北市建投房地产开发有限公司,杜集区淮海东路北、学院路西,11.697394,城镇住宅用地,挂牌出让,70,房地产业,45000,淮北市建投房地产开发有限公司,1.002.20,2019年12月19日,2021年7月2日,2024年7月2日,
淮北市本级,淮北市建投房地产开发有限公司,杜集区淮海东路北、通湖路东,12.756632,城镇住宅用地,挂牌出让,城镇住宅用地70年; 其他商服用地40年;,房地产业,44020,淮北市建投房地产开发有限公司,1.002.20,2019年12月19日,2021年7月2日,2024年7月2日,
淮北市本级,淮北世茂房地产开发有限公司,相山区规划古城东路南、泉山路东,13.06229,城镇住宅用地,挂牌出让,70,房地产业,60750,淮北世茂房地产开发有限公司,1.002.30,2019年12月19日,2021年7月2日,2024年7月2日,
淮北市本级,淮北市建投房地产开发有限公司,杜集区梧桐路西、泰和路南,8.939523,城镇住宅用地,挂牌出让,城镇住宅用地70年; 其他商服用地40年;,房地产业,14760,淮北市建投房地产开发有限公司,1.002.00,2019年12月19日,2021年7月2日,2023年7月2日,
